2025-06-10 23:21:12.770 [main] INFO  c.o.c.ChargingSystemApplication - Starting ChargingSystemApplication using Java 17.0.12 with PID 8456 (C:\Users\xiwei\Desktop\软件工程\ChargingSystem\target\classes started by xiwei in C:\Users\xiwei\Desktop\软件工程\ChargingSystem)
2025-06-10 23:50:00.246 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 A 共有 1 个请求在队列中
2025-06-10 23:50:00.246 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 B 的完整队列信息：
2025-06-10 23:50:00.249 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 当前时间: 23:50:00.249419800
2025-06-10 23:50:00.249 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 找到当前时段(跨天): 23:00:00 - 07:00:00, 电价: 4.0
2025-06-10 23:50:00.249 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 费用计算: 充电量=0.0kWh, 电价=4.0元/度, 电费=0.0元, 服务费=0.0元, 总费用=0.0元
2025-06-10 23:50:00.250 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 B - 用户ID: 1, 车牌号: 京A12345, 状态: CHARGING, 当前充电量: 0.00kWh, 目标充电量: 2.00kWh, 完成度: 0.0%, 队列位置: 1, 电费: 0.00元, 服务费: 0.00元, 总费用: 0.00元
2025-06-10 23:50:00.250 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 B 共有 1 个请求在队列中
2025-06-10 23:50:00.250 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 C 的完整队列信息：
2025-06-10 23:50:00.253 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 当前时间: 23:50:00.253935900
2025-06-10 23:50:00.253 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 找到当前时段(跨天): 23:00:00 - 07:00:00, 电价: 4.0
2025-06-10 23:50:00.253 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 费用计算: 充电量=0.04861111111111111kWh, 电价=4.0元/度, 电费=0.19444444444444445元, 服务费=0.03888888888888889元, 总费用=0.23333333333333334元
2025-06-10 23:50:00.255 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 C - 用户ID: 5, 车牌号: 京B26271, 状态: CHARGING, 当前充电量: 0.05kWh, 目标充电量: 2.00kWh, 完成度: 2.4%, 队列位置: 1, 电费: 0.19元, 服务费: 0.04元, 总费用: 0.23元
2025-06-10 23:50:00.256 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 C 共有 1 个请求在队列中
2025-06-10 23:50:00.256 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 D 的完整队列信息：
2025-06-10 23:50:00.256 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 D 共有 0 个请求在队列中
2025-06-10 23:50:00.256 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 E 的完整队列信息：
2025-06-10 23:50:00.256 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 充电桩 E 共有 0 个请求在队列中
2025-06-10 23:50:00.256 [http-nio-8080-exec-5] INFO  c.o.c.c.ChargingPileController - 所有充电桩队列完整状态获取完成
2025-06-10 23:50:03.363 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 开始获取所有充电桩队列的完整充电状态信息
2025-06-10 23:50:03.366 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 A 的完整队列信息：
2025-06-10 23:50:03.370 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 A - 用户ID: 1, 车牌号: 京A12345, 状态: WAITING_IN_CHARGING_AREA, 当前充电量: 0.00kWh, 目标充电量: 2.00kWh, 完成度: 0.0%, 队列位置: 1, 电费: 0.00元, 服务费: 0.00元, 总费用: 0.00元
2025-06-10 23:50:03.370 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 A 共有 1 个请求在队列中
2025-06-10 23:50:03.370 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 B 的完整队列信息：
2025-06-10 23:50:03.374 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 当前时间: 23:50:03.374422700
2025-06-10 23:50:03.375 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 找到当前时段(跨天): 23:00:00 - 07:00:00, 电价: 4.0
2025-06-10 23:50:03.375 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 费用计算: 充电量=0.025kWh, 电价=4.0元/度, 电费=0.1元, 服务费=0.020000000000000004元, 总费用=0.120000000000000004元
2025-06-10 23:50:03.375 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 B - 用户ID: 1, 车牌号: 京A12345, 状态: CHARGING, 当前充电量: 0.03kWh, 目标充电量: 2.00kWh, 完成度: 1.3%, 队列位置: 1, 电费: 0.10元, 服务费: 0.02元, 总费用: 0.12元
2025-06-10 23:50:03.376 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 B 共有 1 个请求在队列中
2025-06-10 23:50:03.376 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 C 的完整队列信息：
2025-06-10 23:50:03.379 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 当前时间: 23:50:03.379562200
2025-06-10 23:50:03.379 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 找到当前时段(跨天): 23:00:00 - 07:00:00, 电价: 4.0
2025-06-10 23:50:03.380 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 费用计算: 充电量=0.05444444444444444kWh, 电价=4.0元/度, 电费=0.21777777777777776元, 服务费=0.043555555555555556元, 总费用=0.261333333333333316元
2025-06-10 23:50:03.380 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 C - 用户ID: 5, 车牌号: 京B26271, 状态: CHARGING, 当前充电量: 0.05kWh, 目标充电量: 2.00kWh, 完成度: 2.7%, 队列位置: 1, 电费: 0.22元, 服务费: 0.04元, 总费用: 0.26元
2025-06-10 23:50:03.381 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 C 共有 1 个请求在队列中
2025-06-10 23:50:03.381 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 D 的完整队列信息：
2025-06-10 23:50:03.381 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 D 共有 0 个请求在队列中
2025-06-10 23:50:03.381 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 E 的完整队列信息：
2025-06-10 23:50:03.381 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 充电桩 E 共有 0 个请求在队列中
2025-06-10 23:50:03.381 [http-nio-8080-exec-10] INFO  c.o.c.c.ChargingPileController - 所有充电桩队列完整状态获取完成
2025-06-10 23:50:04.392 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 开始获取所有充电桩队列的完整充电状态信息
2025-06-10 23:50:04.394 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 A 的完整队列信息：
2025-06-10 23:50:04.396 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 A - 用户ID: 1, 车牌号: 京A12345, 状态: WAITING_IN_CHARGING_AREA, 当前充电量: 0.00kWh, 目标充电量: 2.00kWh, 完成度: 0.0%, 队列位置: 1, 电费: 0.00元, 服务费: 0.00元, 总费用: 0.00元
2025-06-10 23:50:04.397 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 A 共有 1 个请求在队列中
2025-06-10 23:50:04.397 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 B 的完整队列信息：
2025-06-10 23:50:04.399 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 当前时间: 23:50:04.399532700
2025-06-10 23:50:04.399 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 找到当前时段(跨天): 23:00:00 - 07:00:00, 电价: 4.0
2025-06-10 23:50:04.399 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 费用计算: 充电量=0.03333333333333333kWh, 电价=4.0元/度, 电费=0.13333333333333333元, 服务费=0.02666666666666667元, 总费用=0.16000000000000000元
2025-06-10 23:50:04.400 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 B - 用户ID: 1, 车牌号: 京A12345, 状态: CHARGING, 当前充电量: 0.03kWh, 目标充电量: 2.00kWh, 完成度: 1.7%, 队列位置: 1, 电费: 0.13元, 服务费: 0.03元, 总费用: 0.16元
2025-06-10 23:50:04.401 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 B 共有 1 个请求在队列中
2025-06-10 23:50:04.401 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 C 的完整队列信息：
2025-06-10 23:50:04.403 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 当前时间: 23:50:04.403528400
2025-06-10 23:50:04.404 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 找到当前时段(跨天): 23:00:00 - 07:00:00, 电价: 4.0
2025-06-10 23:50:04.404 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 费用计算: 充电量=0.05638888888888889kWh, 电价=4.0元/度, 电费=0.22555555555555556元, 服务费=0.045111111111111116元, 总费用=0.270666666666666676元
2025-06-10 23:50:04.405 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 C - 用户ID: 5, 车牌号: 京B26271, 状态: CHARGING, 当前充电量: 0.06kWh, 目标充电量: 2.00kWh, 完成度: 2.8%, 队列位置: 1, 电费: 0.23元, 服务费: 0.05元, 总费用: 0.27元
2025-06-10 23:50:04.405 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 C 共有 1 个请求在队列中
2025-06-10 23:50:04.405 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 D 的完整队列信息：
2025-06-10 23:50:04.405 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 D 共有 0 个请求在队列中
2025-06-10 23:50:04.405 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 E 的完整队列信息：
2025-06-10 23:50:04.405 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 充电桩 E 共有 0 个请求在队列中
2025-06-10 23:50:04.405 [http-nio-8080-exec-1] INFO  c.o.c.c.ChargingPileController - 所有充电桩队列完整状态获取完成
2025-06-10 23:50:05.518 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 开始获取所有充电桩队列的完整充电状态信息
2025-06-10 23:50:05.520 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 A 的完整队列信息：
2025-06-10 23:50:05.522 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 A - 用户ID: 1, 车牌号: 京A12345, 状态: WAITING_IN_CHARGING_AREA, 当前充电量: 0.00kWh, 目标充电量: 2.00kWh, 完成度: 0.0%, 队列位置: 1, 电费: 0.00元, 服务费: 0.00元, 总费用: 0.00元
2025-06-10 23:50:05.523 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 A 共有 1 个请求在队列中
2025-06-10 23:50:05.523 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 B 的完整队列信息：
2025-06-10 23:50:05.525 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 当前时间: 23:50:05.525744900
2025-06-10 23:50:05.525 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 找到当前时段(跨天): 23:00:00 - 07:00:00, 电价: 4.0
2025-06-10 23:50:05.525 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 费用计算: 充电量=0.041666666666666664kWh, 电价=4.0元/度, 电费=0.16666666666666666元, 服务费=0.03333333333333333元, 总费用=0.19999999999999999元
2025-06-10 23:50:05.527 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 B - 用户ID: 1, 车牌号: 京A12345, 状态: CHARGING, 当前充电量: 0.04kWh, 目标充电量: 2.00kWh, 完成度: 2.1%, 队列位置: 1, 电费: 0.17元, 服务费: 0.03元, 总费用: 0.20元
2025-06-10 23:50:05.527 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 B 共有 1 个请求在队列中
2025-06-10 23:50:05.527 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 C 的完整队列信息：
2025-06-10 23:50:05.529 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 当前时间: 23:50:05.529700
2025-06-10 23:50:05.529 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 找到当前时段(跨天): 23:00:00 - 07:00:00, 电价: 4.0
2025-06-10 23:50:05.530 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 费用计算: 充电量=0.058333333333333334kWh, 电价=4.0元/度, 电费=0.23333333333333334元, 服务费=0.04666666666666667元, 总费用=0.28000000000000001元
2025-06-10 23:50:05.530 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 C - 用户ID: 5, 车牌号: 京B26271, 状态: CHARGING, 当前充电量: 0.06kWh, 目标充电量: 2.00kWh, 完成度: 2.9%, 队列位置: 1, 电费: 0.23元, 服务费: 0.05元, 总费用: 0.28元
2025-06-10 23:50:05.530 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 C 共有 1 个请求在队列中
2025-06-10 23:50:05.530 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 D 的完整队列信息：
2025-06-10 23:50:05.530 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 D 共有 0 个请求在队列中
2025-06-10 23:50:05.531 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 E 的完整队列信息：
2025-06-10 23:50:05.531 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 充电桩 E 共有 0 个请求在队列中
2025-06-10 23:50:05.531 [http-nio-8080-exec-2] INFO  c.o.c.c.ChargingPileController - 所有充电桩队列完整状态获取完成
2025-06-10 23:50:42.607 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariCP - Shutdown initiated...
2025-06-10 23:50:42.608 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariCP - Shutdown completed.
